datetime_start,TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,FC_SSITC_TEST,LE,LE_SSITC_TEST,ET,ET_SSITC_TEST,H,H_SSITC_TEST,G,SG,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,WD,WS,WS_MAX,USTAR,ZL,TAU,TAU_SSITC_TEST,MO_LENGTH,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,T_DP_1_1_1,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,SWC_1_1_1,ALB,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,P,file_no,TA_1_2_1,RH_1_2_1,T_DP_1_2_1,TA_1_3_1,RH_1_3_1,T_DP_1_3_1,TA_1_4_1,PBLH_F,TS_2_1_1,SWC_2_1_1
2024-09-10 10:00:00,202409101000,202409101030,399.982,10.23443,12.40464,2.572504,-29.92699,1.0,329.0775,1.0,0.4854034,0,-19.04288,-9999.0,-9999.0,102.6931,2.203367,39.34196,9.181122,4.708506,236.7167,0.8228234,4.115591,0.1860633,-0.007387611,-0.03358346,-9999.0,-294.294,0.5277351,0.3913075,0.0,0.6920606,1.164153e-10,0.1802988,83.57259,26.52313,29.57652,7.077616,21.68011,26.22162,0.5995245,16.57454,35.44629,36.00443,468.1618,856.8365,308.2599,377.5885,458.0033,0.0,2.0,25.05299,32.13593,7.005843,25.53612,33.57328,8.236085,25.37966,1372.116,16.09671,40.9149
2024-09-10 10:30:00,202409101030,202409101100,404.3865,9.582274,11.71173,2.454377,-31.76335,-9999.0,368.4348,-9999.0,0.5438662,0,-16.81233,-9999.0,-9999.0,155.4778,32.79477,90.60183,46.63565,35.29574,198.1752,1.58059,4.613309,0.2418222,-0.01343262,-0.05658589,2.0,-161.8545,1.385291,0.7850713,0.0,0.685521,-3.72529e-09,0.2364148,83.56197,26.98341,27.10809,6.236466,24.02372,27.07459,0.535483,16.9907,35.29394,33.39526,433.187,758.405,262.1836,394.9282,457.9626,0.0,2.0,25.96742,28.76207,6.187111,26.31232,30.61981,7.580412,26.03802,1436.2,16.73126,40.8423
2024-09-10 11:00:00,202409101100,202409101130,404.2188,7.473629,11.31884,1.317488,-14.18523,-9999.0,133.4601,-9999.0,0.1968319,0,-31.6164,-9999.0,-9999.0,63.96348,32.63921,93.20515,46.94405,35.47546,169.2292,1.217647,4.959082,0.2511031,0.04367609,-0.06118035,-9999.0,49.77848,0.8982578,0.6914991,0.0,0.7964934,-3.72529e-09,0.2469515,83.52105,25.7433,28.18395,5.880736,23.05704,26.3752,0.5196618,17.58653,35.21435,33.78894,165.8992,305.856,103.48,400.9007,437.3776,0.0,2.0,25.30726,28.99107,5.859326,25.39231,31.30142,7.13842,25.1853,162.8027,17.27343,40.77842
2024-09-10 11:30:00,202409101130,202409101200,403.726,8.59769,11.13624,1.47311,-18.73019,-9999.0,170.764,-9999.0,0.2516059,1,-30.64028,-9999.0,-9999.0,20.95206,49.88278,139.362,71.23774,53.8869,85.40326,1.146955,4.432453,0.4375922,0.007092906,-0.1864284,-9999.0,306.5217,0.2630865,1.11686,0.0,0.7169823,3.72529e-09,0.2532593,83.51349,24.82617,29.30177,5.631746,21.33183,25.35082,0.6556398,17.71842,35.1903,34.0882,131.359,241.6066,83.1054,403.2971,430.4393,0.0,2.0,24.30356,30.32821,5.606042,24.39428,32.41446,6.750833,24.1879,361.5942,17.33829,40.78254
2024-09-10 12:00:00,202409101200,202409101230,405.3976,3.993368,10.81409,1.067247,-14.91319,-9999.0,177.2576,-9999.0,0.2612314,2,60.35092,-9999.0,-9999.0,-60.16397,29.12965,80.48562,41.42124,31.34949,139.1834,1.828352,7.582055,0.3189565,-0.06554657,-0.09894491,-9999.0,-33.16924,1.386023,0.9258067,0.0,1.263776,-7.450581e-09,0.3616151,83.48298,24.82353,28.45137,5.237893,22.12765,25.59143,1.09558,17.66076,35.12121,35.41574,328.9924,564.1224,200.5226,397.5778,432.1851,0.0,2.0,24.57314,28.92337,5.225673,24.62301,31.20268,6.427464,24.54441,1498.467,17.32629,40.73382
2024-09-10 12:30:00,202409101230,202409101300,410.3584,2.04309,10.3725,1.150644,-4.456487,-9999.0,204.1324,-9999.0,0.300989,2,-75.8713,-9999.0,-9999.0,10.43249,25.52913,73.6459,36.81866,27.81329,36.80926,2.38804,7.123621,0.2736568,0.09169124,-0.07274688,-9999.0,23.71142,1.938594,0.9413117,0.0,1.513248,7.450581e-09,0.3658856,83.51081,25.4126,26.63416,4.651223,23.17142,25.88704,1.501102,17.47286,35.02354,32.24615,165.5536,285.1096,93.2972,406.5852,432.8439,0.0,2.0,24.90932,27.46426,4.626981,25.14205,29.28801,5.81435,24.80593,134.4689,17.24285,40.52183
2024-09-10 13:00:00,202409101300,202409101330,408.7817,9.133064,12.48045,1.09017,-18.21988,-9999.0,188.4455,2.0,0.2772517,0,-53.25505,-9999.0,-9999.0,32.74555,28.34342,81.18394,40.79263,30.82406,36.85925,2.115828,5.575605,0.2890467,0.05116674,-0.08169001,-9999.0,42.49107,1.769646,0.7409746,0.0,1.169205,0.0,0.3391072,83.48864,22.97594,36.63464,7.29538,17.72161,24.05725,0.6137831,17.76267,34.98425,36.8299,153.3127,273.7711,100.2594,399.8533,420.0523,0.0,2.0,22.87863,36.8993,7.290968,22.88003,39.60212,8.386938,22.78021,154.8816,17.35306,40.43287
2024-09-10 13:30:00,202409101330,202409101400,396.6673,13.36144,14.30798,2.066902,8.710036,-9999.0,-132.7225,-9999.0,-0.1951385,2,43.86198,-9999.0,-9999.0,-13.96601,50.86782,140.4261,72.33775,54.74799,335.7461,1.949413,6.073996,0.4617302,-0.01076296,-0.208758,-9999.0,-202.0011,1.042136,1.657329,0.0,1.066702,7.450581e-09,0.2607766,83.47105,22.62558,43.04678,9.21186,14.97892,23.44239,0.753911,17.74043,34.94665,36.05099,141.6325,269.179,97.04792,393.0824,423.581,0.0,2.0,22.10952,44.46136,9.185702,22.1891,46.99426,10.1728,21.9998,1416.774,17.35409,40.3542
2024-09-10 14:00:00,202409101400,202409101430,406.7056,2.339523,12.33592,1.350581,-9.304294,1.0,211.6239,2.0,0.3115289,0,-86.73995,2.0,-9999.0,-46.13443,22.72941,65.80042,32.80425,24.77833,10.0116,2.855909,7.149273,0.2644615,0.1183923,-0.06822914,-9999.0,18.36377,2.680381,1.20846,0.0,1.010357,0.0,0.4088476,83.42883,23.55454,35.07629,7.090117,18.87471,24.62042,0.8235702,17.64727,34.94946,37.2054,162.9289,306.823,114.0692,391.2643,421.0892,0.0,2.0,23.46445,35.30706,7.085578,23.39558,37.91498,8.107009,23.36056,128.6563,17.27594,40.2092
2024-09-10 14:30:00,202409101430,202409101500,405.8574,2.557091,11.44872,0.8317825,-11.97264,-9999.0,205.3438,-9999.0,0.3027858,2,13.20963,-9999.0,-9999.0,-36.80157,24.60578,68.02276,34.98901,26.48123,20.14062,2.323109,7.576101,0.2894315,-0.03205162,-0.08126824,-9999.0,-67.83213,2.170266,1.024877,0.0,0.8683893,0.0,0.405213,83.41807,25.62273,28.66545,6.076292,22.72371,26.25788,0.7845962,17.42564,34.87433,35.41254,476.0321,822.9267,290.4686,381.6631,438.0891,0.0,2.0,25.17793,29.39896,6.054745,25.44111,31.15874,7.151433,25.27792,1481.694,17.19425,40.07518
2024-09-10 15:00:00,202409101500,202409101530,408.911,1.737366,10.60286,0.6983455,-5.336357,-9999.0,127.9942,-9999.0,0.1888533,0,77.54782,-9999.0,-9999.0,79.54443,25.58444,70.6868,36.3752,27.53088,66.88367,2.38436,7.844601,0.2951857,-0.09918291,-0.08435986,1.0,-21.92041,2.165244,0.9600754,0.0,1.039671,0.0,0.3936042,83.40817,26.32427,25.47893,4.989163,24.70822,26.84711,0.7567466,17.43091,34.7809,32.67116,455.6046,789.8948,263.92,375.2811,445.6512,0.0,2.0,25.84412,26.15421,4.966272,26.07097,27.88577,6.090687,25.83916,1661.592,17.40637,39.8973
2024-09-10 15:30:00,202409101530,202409101600,409.1876,1.255614,10.48968,0.498655,-4.117074,-9999.0,96.29598,-9999.0,0.1421048,0,49.08306,-9999.0,-9999.0,30.07566,23.86572,65.96439,33.93354,25.68271,83.05706,2.798702,7.524775,0.2686995,-0.08477982,-0.06980901,-9999.0,-25.64443,2.612746,1.07432,0.0,1.014931,1.490116e-08,0.3908254,83.368,26.27442,25.2705,4.839857,24.81842,26.84976,0.5381296,17.7254,34.66378,33.48191,418.4187,739.1178,248.2428,370.7874,443.2438,0.0,2.0,25.85745,25.85915,4.819952,26.00136,27.82676,6.004823,25.81043,1587.112,17.71517,39.75897
2024-09-10 16:00:00,202409101600,202409101630,409.6642,1.294757,10.07897,0.5891219,-3.341059,-9999.0,93.62677,-9999.0,0.1381509,2,25.45887,-9999.0,-9999.0,33.05664,27.46167,75.88969,39.04953,29.55447,81.92627,1.989649,5.932372,0.2547812,-0.05657594,-0.0627688,1.0,-38.42852,1.830056,0.9102647,0.0,0.8066199,-7.450581e-09,0.3109517,83.33023,26.27402,24.2963,4.269492,24.8442,26.65256,0.4997704,17.87388,34.56302,30.49771,274.1776,514.7412,167.7382,368.0418,440.8672,0.0,2.0,25.69937,25.08692,4.242148,25.89041,26.9937,5.467649,25.65176,1495.922,17.85672,39.64482
2024-09-10 16:30:00,202409101630,202409101700,404.9192,7.813136,10.85696,1.836672,-19.81859,-9999.0,235.7247,-9999.0,0.3476444,1,-26.26192,-9999.0,-9999.0,2.39531,40.69341,114.5332,58.25394,44.05143,82.71857,0.999555,3.426278,0.2793183,0.01572599,-0.07551912,-9999.0,138.2507,0.4406296,0.8463027,0.0,0.5773519,0.0,0.2085107,83.29307,25.88722,26.73402,5.189564,23.14642,26.17031,0.4457613,18.01856,34.51082,32.36324,233.4236,452.3038,148.3426,367.9001,438.4377,0.0,2.0,25.14628,27.99896,5.153546,25.35923,29.89047,6.378412,25.1583,255.216,17.95463,39.52548
2024-09-10 17:00:00,202409101700,202409101730,407.8412,3.160427,11.10557,0.9238351,-3.455313,-9999.0,109.0963,-9999.0,0.1607061,0,-58.97492,-9999.0,-9999.0,11.48266,32.55601,94.04053,47.01321,35.50815,180.8911,1.819237,4.061055,0.2178016,0.150692,-0.04609826,-9999.0,14.42764,1.762562,0.6128514,0.0,0.4173114,0.0,0.2148851,83.26082,24.66367,29.43323,5.608144,21.12002,25.19582,0.8744032,18.00593,34.4944,26.80322,102.1889,234.9104,71.66283,366.4375,427.4962,0.0,2.0,24.15179,30.392,5.583088,24.11287,33.27785,6.935886,23.89307,124.3779,17.94545,39.43659
2024-09-10 17:30:00,202409101730,202409101800,409.8451,1.348808,10.88,0.5288088,0.1248534,-9999.0,45.35076,-9999.0,0.06676796,0,-36.10984,-9999.0,-9999.0,-36.8259,32.71723,94.22489,47.1971,35.65209,167.2577,1.404438,5.628759,0.2152286,0.0996599,-0.04506917,-9999.0,21.81549,0.581083,1.536675,0.0,0.6128828,0.0,0.2110394,83.22357,23.91169,30.09603,5.325281,20.38611,24.67449,0.4586937,18.03785,34.43496,31.34214,26.97888,94.55564,30.4525,380.4535,417.5777,0.0,2.0,23.65314,30.58976,5.312634,23.58321,33.30842,6.510888,23.46795,132.4081,17.83092,39.42482
2024-09-10 18:00:00,202409101800,202409101830,414.0905,7.68785,11.40211,1.192137,-5.447094,-9999.0,-60.62849,-9999.0,-0.08917442,2,38.06484,-9999.0,-9999.0,-20.18361,62.07943,171.297,88.27485,66.81042,248.7689,1.031514,1.9713,0.2659934,-0.05439574,-0.06901254,-9999.0,-39.96875,0.5390621,0.6960218,0.0,0.7335635,0.0,0.1171171,83.17578,23.17719,33.02173,5.940061,18.5495,23.87499,0.9933338,18.05512,34.43055,24.74543,-5.4339,47.12565,13.71576,372.1856,411.0293,0.0,2.0,22.8084,33.96286,5.921535,22.58297,37.65788,7.298302,22.35229,1495.176,17.68783,39.34656
2024-09-10 18:30:00,202409101830,202409101900,438.1234,7.096301,13.92597,0.6337725,3.013654,-9999.0,-8.043147,-9999.0,-0.01179217,2,-12.04009,-9999.0,-9999.0,-56.57622,10.36233,344.1813,43.96803,27.42661,324.4824,1.355138,2.510487,0.1479607,0.1153954,-0.02157152,-9999.0,18.8407,1.15036,0.3877928,0.0,0.7762213,7.450581e-09,0.0796677,83.14353,19.59993,49.94788,8.865333,11.21018,20.68909,0.627486,17.98122,34.37014,-9999.0,-38.2755,-9999.0,-9999.0,357.0337,396.5564,0.0,2.0,19.40278,50.61258,8.855225,19.25134,53.79458,9.647336,18.95798,129.1747,17.48405,39.3251
2024-09-10 19:00:00,202409101900,202409101930,452.8553,13.70321,13.80372,0.3400633,0.09050347,-9999.0,4.870454,-9999.0,0.007128456,2,0.1709679,-9999.0,-9999.0,-71.67186,16.55027,274.9246,52.74109,34.67836,338.3507,1.2189,2.858977,0.1114065,-0.01007166,-0.01230719,-9999.0,-215.8662,1.072335,0.575781,0.0,0.5424156,7.450581e-09,0.08122837,83.13511,17.80205,55.49623,8.751113,8.770852,18.74319,1.176392,17.80147,-9999.0,0.0,-49.47637,-9999.0,-9999.0,340.1814,385.7164,0.0,2.0,17.47647,56.75161,8.734377,17.2168,60.46982,9.470828,16.93504,1410.065,17.13758,39.23493
2024-09-10 19:30:00,202409101930,202409102000,442.6079,17.5379,13.16225,0.2670996,-5.448882,-9999.0,-1.082989,-9999.0,-0.001583038,2,6.116332,-9999.0,-9999.0,-87.93802,42.04712,356.9371,99.42205,71.18103,337.4599,2.081179,3.174478,0.1018071,-0.1707464,-0.01032507,-9999.0,-12.73309,2.041815,0.3258754,0.0,0.4286156,1.490116e-08,0.07916986,83.13882,16.89805,55.98801,8.044549,8.56991,18.10604,1.172409,17.58227,-9999.0,0.0,-49.19086,-9999.0,0.4962541,333.1117,378.4428,0.0,2.0,16.90011,56.1433,8.04448,16.13757,62.20558,8.881384,16.11637,1845.338,16.72579,39.13279
2024-09-10 20:00:00,202409102000,202409102030,424.3544,3.317815,12.60918,0.2995155,2.336628,-9999.0,7.838723,-9999.0,0.01146477,2,-33.52034,-9999.0,-9999.0,-55.88092,63.103,3956.938,346.7104,197.554,354.0743,2.755231,4.238885,0.1181422,0.5977634,-0.01387998,-9999.0,3.637108,2.74989,0.341411,0.0,0.2690677,2.980232e-08,0.1697107,83.14957,17.18846,52.65575,7.431069,9.180302,18.20893,0.8299969,17.30946,-9999.0,0.0,-56.19767,-9999.0,0.8162721,332.9679,383.9918,0.0,2.0,17.05261,53.15362,7.424139,16.7437,57.21397,8.239576,16.62504,112.649,16.40871,39.02066
2024-09-10 20:30:00,202409102030,202409102100,417.2074,2.436195,12.17637,0.2314433,3.018088,-9999.0,16.91346,-9999.0,0.02474168,1,-49.35369,1.0,-9999.0,-47.2615,26.25238,75.86692,37.88852,28.6187,357.7436,3.121094,5.346089,0.2302498,0.1180783,-0.05270632,1.0,18.41261,3.101218,0.5661603,0.0,0.4474472,5.960464e-08,0.2972848,83.1687,17.27729,50.58132,6.925484,9.798326,18.3956,0.5900833,17.11003,-9999.0,0.0,-62.10386,-9999.0,1.991225,331.2006,387.1718,0.0,2.0,17.27789,50.62679,6.925453,16.92748,54.96312,7.820135,16.86709,128.7094,16.19536,38.98624
2024-09-10 21:00:00,202409102100,202409102130,421.3686,2.001362,12.11679,0.305138,4.505519,1.0,15.3262,2.0,0.02239607,0,-44.61179,1.0,-9999.0,-24.91085,28.53133,1316.4,138.362,81.7427,350.6584,2.810095,5.687389,0.181777,0.2169176,-0.03297672,1.0,10.02284,2.780338,0.5241225,0.0,0.4612502,2.980232e-08,0.2479177,83.168,16.1258,54.13323,6.84958,8.530782,17.30354,0.5778537,17.0224,-9999.0,-9999.0,-61.21398,-9999.0,-9999.0,327.9553,383.3328,0.0,2.0,16.19541,53.96837,6.853003,15.82649,58.45114,7.69417,15.75777,119.59,16.04783,38.93696
2024-09-10 21:30:00,202409102130,202409102200,422.085,1.4624,11.4345,0.2186839,5.240991,1.0,19.27734,2.0,0.02816709,0,-54.59456,1.0,-9999.0,-35.95891,25.5972,74.00402,36.94457,27.90554,355.6844,3.311109,5.55126,0.2367791,0.1201211,-0.05598129,1.0,18.09949,3.290188,0.6009898,0.0,0.4611917,0.0,0.3155273,83.16141,16.00434,51.50798,6.021685,8.885204,17.0729,0.5003244,16.91969,-9999.0,-9999.0,-62.37266,-9999.0,-9999.0,327.2062,383.6297,0.0,2.0,16.02733,51.46907,6.022791,15.72435,55.7992,6.924575,15.63707,128.369,15.87686,38.87434
2024-09-10 22:00:00,202409102200,202409102230,423.1097,1.456191,10.9413,0.2352334,4.64516,1.0,25.69907,1.0,0.037528,0,-48.54204,1.0,-9999.0,-30.83377,24.64478,71.41415,35.59217,26.88171,352.4213,3.111941,6.159385,0.2072764,0.1575199,-0.0429967,1.0,13.80226,3.088636,0.5614282,0.0,0.4434642,2.980232e-08,0.2896197,83.15558,15.38483,51.30085,5.388818,8.634378,16.45892,0.4664993,16.84332,-9999.0,-9999.0,-60.23526,-9999.0,-9999.0,326.3387,380.7147,0.0,2.0,15.46016,51.10923,5.392517,15.10795,55.64872,6.308891,15.06268,123.6981,15.7168,38.81017
2024-09-10 22:30:00,202409102230,202409102300,422.2208,1.334538,10.45987,0.1959636,4.90092,1.0,21.58162,2.0,0.03151441,0,-52.11782,1.0,-9999.0,-33.24951,25.59657,73.96066,36.93664,27.90027,355.4977,3.109082,6.284574,0.2386344,0.1116664,-0.05699824,1.0,19.46986,3.080439,0.6346157,0.0,0.5034316,5.960464e-08,0.3180095,83.14388,15.35954,49.13927,4.74925,8.991196,16.38369,0.445333,16.75448,-9999.0,-9999.0,-59.39173,-9999.0,-9999.0,326.749,380.394,0.0,2.0,15.42869,48.96965,4.75263,15.07705,53.57006,5.730285,15.04203,129.8586,15.55941,38.74959
2024-09-10 23:00:00,202409102300,202409102330,421.7976,1.66146,10.19815,0.1797885,4.207832,1.0,22.12747,1.0,0.03230978,0,-44.66841,1.0,-9999.0,-35.85255,25.07955,72.49374,36.19227,27.33783,355.038,3.180869,5.993025,0.2249787,0.113669,-0.05066717,1.0,19.12684,3.153856,0.6686175,0.0,0.4959412,0.0,0.3075571,83.12926,15.30526,48.0858,4.387878,9.165778,16.32332,0.4793906,16.66078,-9999.0,-9999.0,-57.36055,-9999.0,-9999.0,328.8015,380.5591,0.0,2.0,15.39222,47.86984,4.392126,15.02183,52.5265,5.394321,14.99683,129.4857,15.40514,-9999.0
2024-09-10 23:30:00,202409102330,202409110000,421.5184,0.879805,10.08369,0.1152452,4.235321,-9999.0,24.8429,-9999.0,0.03628277,0,-37.25695,-9999.0,-9999.0,-34.56156,24.24837,69.70553,34.9236,26.38669,1.125061,3.690428,6.44095,0.25933,0.06126403,-0.06726221,1.0,35.48786,3.673421,0.685889,0.0,0.4859127,-2.980232e-08,0.3697719,83.11954,15.46873,47.03188,4.226756,9.469494,16.50312,0.2752511,16.52545,-9999.0,-9999.0,-40.8704,-9999.0,-9999.0,346.9161,383.8865,0.0,2.0,15.58176,46.72617,4.232311,15.25219,51.17001,5.234914,15.23294,147.2694,15.23653,-9999.0
2024-09-11 00:00:00,202409110000,202409110030,421.7473,0.9560273,10.0907,0.1135143,4.142607,1.0,26.40414,1.0,0.03857171,0,-36.5113,1.0,-9999.0,-19.63857,24.60371,70.42352,35.38626,26.74135,0.7388916,4.050785,7.436262,0.2883498,0.04352588,-0.0830803,1.0,49.95028,4.028832,0.8256076,0.0,0.546885,5.960464e-08,0.4037412,83.10995,15.69663,46.37954,4.235444,9.714266,16.72224,0.2753224,16.42626,-9999.0,-9999.0,-39.20709,-9999.0,-9999.0,350.1824,385.812,0.0,2.0,15.79955,46.1058,4.240498,15.48891,50.40528,5.236598,15.4602,162.9894,15.11461,-9999.0
2024-09-11 00:30:00,202409110030,202409110100,422.072,1.137055,10.12389,0.127634,5.230912,1.0,27.7865,1.0,0.0405798,0,-45.81995,1.0,-9999.0,-8.368388,26.12761,-9999.0,37.62835,28.43047,358.9361,3.561092,6.10678,0.2794257,0.06047782,-0.07808687,1.0,35.94921,3.538893,0.7008122,0.0,0.5053266,2.980232e-08,0.3629324,83.10123,15.39965,47.42492,4.280453,9.341066,16.41949,0.3354366,16.41096,-9999.0,-9999.0,-42.66683,-9999.0,-9999.0,345.1558,383.9556,0.0,2.0,15.49482,47.1708,4.285125,15.19931,51.45524,5.264892,15.16044,147.7709,15.05411,-9999.0
2024-09-11 01:00:00,202409110100,202409110130,421.9382,1.204424,10.08044,0.134289,4.603666,1.0,23.92946,1.0,0.03495228,0,-36.18477,1.0,-9999.0,-13.51668,24.74806,-9999.0,35.66929,26.94741,356.2624,3.469717,6.090145,0.2400458,0.0750901,-0.05758209,1.0,28.95361,3.440578,0.6808066,0.0,0.5259611,2.980232e-08,0.3336582,83.07986,15.5738,46.68392,4.216074,9.575137,16.58912,0.3155257,16.38097,-9999.0,-9999.0,-37.52919,-9999.0,-9999.0,350.5984,384.6109,0.0,2.0,15.6678,46.43876,4.220681,15.35893,50.74337,5.212829,15.33671,140.167,14.99092,-9999.0
2024-09-11 01:30:00,202409110130,202409110200,422.4406,1.195907,10.01959,0.136676,3.837851,1.0,22.82557,1.0,0.0333398,0,-30.84419,1.0,-9999.0,-15.54286,26.04002,-9999.0,37.47743,28.319,357.3258,3.431595,6.558609,0.2582996,0.05113973,-0.06665692,1.0,42.51352,3.405851,0.6453088,0.0,0.505986,0.0,0.336904,83.05782,15.55046,46.46298,4.126955,9.598565,16.55925,0.2863917,16.3417,-9999.0,-9999.0,-32.7191,-9999.0,-9999.0,355.3949,385.0542,0.0,2.0,15.64356,46.2182,4.131519,15.35601,50.46976,5.132134,15.30845,154.906,14.93915,-9999.0
2024-09-11 02:00:00,202409110200,202409110230,423.559,0.9741544,9.970623,0.1118673,4.419841,-9999.0,25.87279,-9999.0,0.0377988,0,-36.09853,-9999.0,-9999.0,-14.8129,24.23989,69.56413,34.89174,26.36465,0.6683044,3.867316,6.816349,0.2692126,0.0530108,-0.07236337,1.0,41.01296,3.84719,0.7403444,0.0,0.5123803,0.0,0.3840309,83.04645,15.44501,46.53629,4.054301,9.566158,16.49108,0.2371989,16.29773,-9999.0,-9999.0,-38.58315,-9999.0,-9999.0,349.5612,384.6491,0.0,2.0,15.58,46.16938,4.060934,15.25754,50.57358,5.07159,15.22469,153.275,14.87476,-9999.0
2024-09-11 02:30:00,202409110230,202409110300,424.7406,1.522822,9.986571,0.15446,5.47571,1.0,28.94351,1.0,0.04225526,0,-43.21649,1.0,-9999.0,-9.073501,26.91416,77.37554,38.7782,29.29748,355.3811,3.32465,6.015326,0.2630532,0.06816654,-0.06923716,1.0,31.89438,3.296512,0.6841326,0.0,0.5084206,2.980232e-08,0.3292319,83.03464,15.05721,47.79735,4.077207,9.051235,16.04019,0.4168364,16.2809,-9999.0,-9999.0,-40.23178,-9999.0,-9999.0,345.6318,382.2297,0.0,2.0,15.1291,47.61556,4.080716,14.84749,51.87304,5.055199,14.80185,143.3635,14.81498,-9999.0
2024-09-11 03:00:00,202409110300,202409110330,424.8871,0.9767806,9.857211,0.1261718,4.875182,1.0,27.78768,1.0,0.04056752,0,-45.9859,1.0,-9999.0,-23.12181,24.74514,71.13743,35.64232,26.92939,358.8257,3.788723,6.66406,0.2764305,0.06276157,-0.07646173,1.0,34.6411,3.762048,0.7605534,0.0,0.558026,2.980232e-08,0.3842888,83.03238,15.06198,47.15968,3.893098,9.174909,16.04664,0.3373069,16.239,-9999.0,-9999.0,-47.85259,-9999.0,-9999.0,338.0396,381.6865,0.0,2.0,15.14724,46.93464,3.897272,14.83946,51.29519,4.888782,14.80383,146.349,14.73191,-9999.0
2024-09-11 03:30:00,202409110330,202409110400,424.3401,1.441626,9.647236,0.1642952,3.356166,2.0,23.99803,2.0,0.03504172,0,-34.64382,2.0,-9999.0,-15.3384,23.69263,68.19689,34.13511,25.78971,358.1556,3.586518,5.937396,0.245344,0.06734617,-0.06020962,1.0,32.2829,3.553438,0.6773379,0.0,0.5749487,-2.980232e-08,0.3601164,83.03138,14.95742,46.49025,3.589739,9.229724,15.92017,0.4300085,16.18485,-9999.0,-9999.0,-45.36805,-9999.0,-9999.0,339.6955,380.9647,0.0,2.0,15.04011,46.28201,3.59377,14.7374,50.66901,4.614882,14.67826,143.7858,14.63774,-9999.0
2024-09-11 04:00:00,202409110400,202409110430,425.4543,2.109986,9.612585,0.2184071,4.508626,1.0,26.25753,1.0,0.03831208,0,-45.10041,1.0,-9999.0,-20.48687,26.73665,77.0019,38.54493,29.11891,356.039,3.398534,6.061169,0.2526731,0.0808478,-0.06402235,1.0,26.89164,3.377778,0.688163,0.0,0.4624,2.980232e-08,0.3188669,83.01313,14.17695,48.71646,3.535073,8.410357,15.12715,0.4737829,16.15134,-9999.0,0.0,-43.16427,-9999.0,0.8531418,337.695,376.9004,0.0,2.0,14.25274,48.52484,3.53876,13.94986,52.9432,4.513564,13.93197,137.9257,14.56005,-9999.0
2024-09-11 04:30:00,202409110430,202409110500,424.014,1.262767,9.311942,0.1729204,3.548912,1.0,22.82814,1.0,0.03330739,0,-37.51692,1.0,-9999.0,-19.49217,22.52028,65.032,32.47427,24.53199,1.185761,3.643873,6.133846,0.231459,0.08723298,-0.05372135,1.0,24.92326,3.62076,0.6936776,0.0,0.5146907,5.960464e-08,0.3619854,83.01549,14.44775,46.36481,3.088176,9.013726,15.44008,0.361538,16.0709,-9999.0,0.0,-44.78565,-9999.0,1.227161,337.5496,378.2565,0.0,2.0,14.59181,45.9827,3.095207,14.22447,50.6983,4.151647,14.21544,135.7862,14.45914,-9999.0
2024-09-11 05:00:00,202409110500,202409110530,423.1815,1.353202,9.100116,0.1784547,3.285643,1.0,22.53163,1.0,0.03286999,0,-42.24564,1.0,-9999.0,-15.02423,22.98279,66.4444,33.1567,25.04591,1.40686,3.609238,6.868973,0.2289001,0.1020577,-0.05256852,1.0,21.30295,3.593205,0.7064222,0.0,0.4693074,0.0,0.3490011,83.00988,14.31977,45.69765,2.767349,9.013177,15.25787,0.3866517,16.025,-9999.0,0.0,-58.06865,-9999.0,1.381106,323.461,376.308,0.0,2.0,14.42927,45.41875,2.77267,14.07278,50.0988,3.843066,14.04367,131.851,14.3949,-9999.0
2024-09-11 05:30:00,202409110530,202409110600,424.284,1.184488,9.07726,0.1565081,4.225219,1.0,29.06295,1.0,0.04236037,0,-53.98169,1.0,-9999.0,-24.04865,26.56302,76.43755,38.28278,28.92208,355.4297,3.514246,6.669014,0.2768995,0.07369966,-0.07716557,1.0,29.49986,3.487815,0.7088532,0.0,0.5239353,8.940697e-08,0.3522975,82.99574,13.39687,48.41849,2.736351,7.953958,14.20903,0.4710904,15.98675,-9999.0,0.0,-59.19458,-9999.0,0.6375533,317.7392,371.9657,0.0,2.0,13.3855,48.4842,2.735745,13.14284,52.8719,3.747709,13.05714,140.7607,14.29156,-9999.0
2024-09-11 06:00:00,202409110600,202409110630,422.7984,1.510708,8.953971,0.1621565,2.882883,1.0,31.702,1.0,0.04620978,0,-48.64504,1.0,-9999.0,-25.58292,24.26247,70.09,35.00158,26.43963,0.9165039,3.429048,6.516746,0.2403771,0.1007527,-0.05814931,1.0,21.57888,3.41209,0.6702685,0.0,0.4650602,0.0,0.3424984,83.00802,13.45767,47.55806,2.541031,8.251911,14.39524,0.4560749,15.90815,-9999.0,34.2346,-42.67229,14.66483,8.958723,322.6851,371.0634,0.0,2.0,13.58226,47.22826,2.547089,13.20817,52.18233,3.623075,13.23371,132.151,14.17238,-9999.0
